URL,Name,icon,Category,Contains ads,Price,developer,#Ratings,#Installs,Average rating,Rank,Developer rank,Color
/application/dr_driving/com.ansangha.drdriving,Dr. Driving,https://lh3.googleusercontent.com/_NajhNZ75NZN_CuQ7O1HMvD9BOPZEX8FmwtQaAC1RqRaAnl8geTYodi02U8hcfbnwMs,Game Racing,True,Free,SUD Inc.,5594848,100000000.0,4.28,277.0,,#57d3db
/application/muslim_pro_prayer_times_azan_quran_qibla/com.bitsmedia.android.muslimpro,"Muslim Pro - Prayer Times, Azan, Quran & Qibla",https://lh3.googleusercontent.com/RL62TobR-1MdVk2qI_j6Qq_9Cbz4fnUVN9nJYwXEu1_Um955FPLo4wNSyYQ4KuooklUN,Lifestyle,True,Free,Muslim Pro Limited,1446342,50000000.0,4.65,278.0,,#57d3db
/application/safe_security_lite_booster_cleaner_applock/com.qihoo.security.lite,"Safe Security Lite - Booster, Cleaner, AppLock",https://lh3.googleusercontent.com/YMIc-YFk8m8tvCCfDdq8MhxWZnRFimPEiRB_iQ5UAyL475NI059vYJBE4dghW9XDdA,Tools,True,Free,mobimagicdevelop,2192404,50000000.0,4.61,279.0,,#57d3db
/application/flow_free/com.bigduckgames.flow,Flow Free,https://lh3.googleusercontent.com/cKgJRbFkjVAm6XkkSILGleGkT317BLLD8erTsrI1vo240a991MGJzbMryBKFG7Zw7tU,Game Puzzle,True,Free,Big Duck Games LLC,1371848,100000000.0,4.48,280.0,,#57d3db
/application/hike_news_content/com.bsb.hike,Hike News & Content,https://lh3.googleusercontent.com/UJ-VW2tw5NEOEzMVi5uDjoBXF3iL4tsrjVy7OLwgOzhtmtYykMBj1nAm2j4Jmhj0SA,Social,False,Free,Hike Private Limited,2926750,100000000.0,4.4,281.0,,#57d3db
/application/piccollage_easy_photo_grid_template_editor/com.cardinalblue.piccollage.google,PicCollage - Easy Photo Grid & Template Editor,https://lh3.googleusercontent.com/C8zkWervHF9NSaSyx17KY47RCxn12CQVPmmWm-y4pxRQWgGEGaOZfMDOZTQwVV09Aw,Photography,True,Free,"Cardinal Blue Software, Inc.",1519180,50000000.0,4.64,282.0,,#57d3db
/application/kinemaster_video_editor_video_maker/com.nexstreaming.app.kinemasterfree,"KineMaster - Video Editor, Video Maker",https://lh3.googleusercontent.com/_tBnS0ZOKjgqhnBYoukONfuD9MBaETGIEB01codMiKnxoJSt8oEFZ_lQcrRSlLIcggk,Video Players,True,Free,KineMaster Corporation,2269025,100000000.0,4.43,283.0,,#57d3db
/application/com.allgoritm.youla/com.allgoritm.youla,"Юла: товары со скидками, купить и продать",https://lh3.googleusercontent.com/hde-nNEzf-JR928_Y2BZhSMll8_HVd3Leu6PgmQ8E-ciIMNdkzusaWfaYB2fUG9fqlk,Shopping,True,Free,Mail.Ru Group,1846077,50000000.0,4.62,285.0,2,#57d3db
/application/mail_ru_email_app/ru.mail.mailapp,Mail.ru - Email App,https://lh3.googleusercontent.com/vB1Jh8hTtB2E6GcU9sC7NsfFfslOyScmG3rPam3ks4zjDimfaL0rmNmjIeXT2tcrkdY,Communication,True,Free,Mail.Ru Group,1082227,50000000.0,4.55,393.0,2,#7957db
/application/trivia_crack/com.etermax.preguntados.lite,Trivia Crack,https://lh3.googleusercontent.com/3X3E094Vd94k54RVBc1N8Bzd2f6Lcy1rsM0YlndZMgT5V6567MGlqjrvLL_t3xqg4MU,Game Trivia,True,Free,Etermax,6893070,100000000.0,4.21,287.0,,#57d3db
/application/3d_bowling/com.threed.bowling,3D Bowling,https://lh3.googleusercontent.com/vLASBTlv9sSyNSc-N2gDXAoGC05Hp7bjWmmOxxA-FgrrqUASr-b2YZThoO6ldy_T_OI,Game Sports,True,Free,Italic Games,1138441,100000000.0,4.48,288.0,,#57d3db
/application/photo_collage_maker/com.scoompa.collagemaker,Photo Collage Maker,https://lh3.googleusercontent.com/51EUPOkB5v2do563Hmka5Dv57qqVsbEbE1HEhIWpO1K8vfy6TYpOmkdzaZcy7dcOKw,Photography,True,Free,Scoompa,767894,50000000.0,4.67,289.0,,#57d3db
/application/hago_play_with_new_friends/com.yy.hiyo,HAGO - Play With New Friends,https://lh3.googleusercontent.com/z-1fFo5WMRgxSkHWX3JK2kk0LHnA_btGx4rzKfQmS3coBeUdzpjPJrO2AbBCW6-t4cM,Social,True,Free,Hago Games,4333038,100000000.0,4.32,290.0,,#57d3db
/application/ccleaner_cache_cleaner_phone_booster_optimizer/com.piriform.ccleaner,"CCleaner: Cache Cleaner, Phone Booster, Optimizer",https://lh3.googleusercontent.com/6e0V1111F5ld1a4aMhNtxJfwuOyB7k9LOULSAcdqqg1U1IZmUlJ6N3PaSZt4SZvy3Q,Tools,True,Free,Piriform,1392940,50000000.0,4.63,291.0,,#57d3db
/application/groupon_shop_deals_discounts_coupons/com.groupon,"Groupon - Shop Deals, Discounts & Coupons",https://lh3.googleusercontent.com/ZEv9s5qAuSug0FPBDgsTLru5gRULx01C7XiUuVC9eu_-3zbVj14648EeHY52wWMFTkc,Shopping,False,Free,"Groupon, Inc.",1572376,50000000.0,4.62,293.0,,#57d3db
/application/tripadvisor_hotel_flight_restaurant_bookings/com.tripadvisor.tripadvisor,"Tripadvisor Hotel, Flight & Restaurant Bookings",https://lh3.googleusercontent.com/dvBSyf4QDpZBF77aPc2fPYylprE0vJ-2I7ParMxyFHYuhSi3wetKKNL9zAjW4Af_eQ,Travel & Local,True,Free,Tripadvisor,1345853,100000000.0,4.46,294.0,,#57d3db
/application/shoot_bubble_deluxe/com.shootbubble.bubbledexlue,Shoot Bubble Deluxe,https://lh3.googleusercontent.com/4ek8rG7i-KP-m5sAmm2c9Msj5G9wVHDqou0F25iiGjSoXVpx_dUV2qfRcyfLeJBeUg,Game Puzzle,True,Free,City Games LLC,915076,100000000.0,4.48,295.0,,#57d3db
/application/blablacar_carpooling_and_blablabus/com.comuto,BlaBlaCar: Carpooling and BlaBlaBus,https://lh3.googleusercontent.com/OoegseHhyZMW1T24gPLOPkzBoYo_riX_vqztSIJCqWJPkW8EBx7d4MzO_EOpk0_11w,Travel & Local,False,Free,BlaBlaCar,1320017,50000000.0,4.63,296.0,,#57d3db
/application/happy_colortm_color_by_number/com.pixel.art.coloring.color.number,Happy Color™ – Color by Number,https://lh3.googleusercontent.com/OKIUc3vQq9bemwOMHYURdp7sD2_arP63f11lHYwzfTM45pAVsQIdYjlZaaygkW5LP4U,Game Board,True,Free,X-Flow,1652921,50000000.0,4.61,297.0,,#57d3db
/application/beach_buggy_racing/com.vectorunit.purple.googleplay,Beach Buggy Racing,https://lh3.googleusercontent.com/ZQXNGxMGyXurnCTHHj5JQh52_fWEjXUwYGeJi3VKWOwrEeUjGAvcdCJSySmMGxvZujI,Game Racing,True,Free,Vector Unit,1813070,100000000.0,4.43,300.0,,#5784db
/application/qr_barcode_scanner/com.gamma.scan,QR & Barcode Scanner,https://lh3.googleusercontent.com/nJcgTrETflv8liaA-3zrv7po7NyfKDMpMswbazxx6oWGnNAzT4D1mPniyX0nOrE-YnaV,Tools,True,Free,Gamma Play,1179130,100000000.0,4.46,301.0,,#5784db
/application/ant_plugins_service/com.dsi.ant.plugins.antplus,ANT+ Plugins Service,https://lh3.googleusercontent.com/KJVH-4BbsRxmaJm6oTbtzXkb8p2pVcpa_8ouzcNv_AlRGkyQjDy2VBmy9tGCR9PX2Ps,Tools,False,Free,ANT+,176635,1000000000.0,4.01,302.0,2,#5784db
/application/ant_radio_service/com.dsi.ant.service.socket,ANT Radio Service,https://lh3.googleusercontent.com/tcREqZGBts5gQL_L8uXdk80YnCkOrVFmFFLNfjqb6VpvYEDd-KkJprvkkqnWa4Y9tQ,Communication,False,Free,ANT+,203997,1000000000.0,4.0,307.0,2,#5784db
/application/photo_editor_photo_collage_maker_photo_grid/com.lyrebirdstudio.montagenscolagem,Photo Editor & Photo Collage Maker: Photo Grid,https://lh3.googleusercontent.com/aEVDwcYhbbQwmVnfvVWadRcW0uZNa90EfcwFwagnQ4D90CuCQBXyvdEAisTT2G_mvmHG,Photography,True,Free,Lyrebird Studio,1739956,100000000.0,4.43,303.0,2,#5784db
/application/photo_collage_maker_photo_editor_photo_collage/com.lyrebirdstudio.collage,Photo Collage Maker - Photo Editor & Photo Collage,https://lh3.googleusercontent.com/w0HXhFZOvjC-Wk044KnRfDFhedKhdAwKAWdXZoZgqs-3F8YhYTH2OXKQc-b984AqjZU,Photography,True,Free,Lyrebird Studio,817627,100000000.0,4.42,360.0,2,#7957db
/application/badoo_dating_app_to_chat_date_meet_new_people/com.badoo.mobile,"Badoo — Dating App to Chat, Date & Meet New People",https://lh3.googleusercontent.com/n-L_egXxB8eY4EQxl3ymo-ZyV-fVqMJqsiYA9hXR1-ZMcFcMki7Hbst4U3ILW9AnHNM,Social,True,Free,Badoo,4815001,100000000.0,4.28,305.0,,#5784db
/application/real_steel_world_robot_boxing/com.jumpgames.rswrb,Real Steel World Robot Boxing,https://lh3.googleusercontent.com/O9qwSdJhCUZr1gDawTRWSatv0QXU1nkbScExrn2G9A-tKdkN1bpPDeyQ2kqjBbPRZCU,Game Action,True,Free,Reliance Big Entertainment (UK) Private Limited,2325839,50000000.0,4.56,309.0,,#5784db
/application/pooking_billiards_city/com.billiards.city.pool.nation.club,Pooking - Billiards City,https://lh3.googleusercontent.com/GX2TaMJf2dWDsDva9feSz8u4b0bP0ldc68Dka9KiZL16HvzcghN9T2jygTlElZNElrE,Game Sports,True,Free,MOUNTAIN GAME,1767536,100000000.0,4.42,310.0,,#5784db
/application/words_of_wonders_crossword_to_connect_vocabulary/com.fugo.wow,Words of Wonders: Crossword to Connect Vocabulary,https://lh3.googleusercontent.com/sAlhGrlk4ysufykKeiTzc4fPngfMXLuu64V-YGMjmUCK-r3Q1Xuy6hOoFdJ4XOrDDMk,Game Word,True,Free,Fugo Games,1319307,50000000.0,4.61,312.0,,#5784db
/application/into_the_dead/com.sidheinteractive.sif.DR,Into the Dead,https://lh3.googleusercontent.com/YCG4p5k6hd8K1E-afKBvSlpNUQiEVaZ5rI4KOKbmtLV6C8bARL9BYHTy3-oYeX33y78t,Game Action,True,Free,PIKPOK,1657423,50000000.0,4.59,314.0,,#5784db
/application/phone_master_quick_clean_booster_battery_cooler/com.transsion.phonemaster,"Phone Master - Quick Clean Booster, Battery Cooler",https://lh3.googleusercontent.com/mk1Wm1AS_QiTOM2YJ_4rMqmWQxkdOAUeDt88ngI6e4hMwT0EBTT49CCxJAE7jDGgMkE,Tools,True,Free,Shalltry Group,356728,50000000.0,4.66,315.0,2,#5784db
/application/hios_launcher_2020_fast_smooth_stabilize/com.transsion.hilauncher,"HiOS Launcher(2020)-  Fast, Smooth, Stabilize",https://lh3.googleusercontent.com/aa04QirTLByU13ZTEz820dl7gDQG55ixzqdWAfzuPsedVnOUjv3m8Ct_e4eAT79gvVrj,Personalization,True,Free,Shalltry Group,182471,50000000.0,4.57,418.0,2,#c957db
/application/paypal_mobile_cash_send_and_request_money_fast/com.paypal.android.p2pmobile,PayPal Mobile Cash: Send and Request Money Fast,https://lh3.googleusercontent.com/Y2_nyEd0zJftXnlhQrWoweEvAy4RzbpDah_65JGQDKo9zCcBxHVpajYgXWFZcXdKS_o,Finance,False,Free,PayPal Mobile,1249404,100000000.0,4.44,316.0,,#5784db
/application/bike_race_free_top_motorcycle_racing_games/com.topfreegames.bikeracefreeworld,Bike Race Free - Top Motorcycle Racing Games,https://lh3.googleusercontent.com/B_EE8Uh6aHsjnAsoTHOww3-9ai64qA6iSOcAqxd_AnTezbZ8ZMIqRbZjSIykpCqk6wm1,Game Racing,True,Free,Top Free Games.,2820302,100000000.0,4.36,319.0,,#5784db
/application/csr_racing/com.naturalmotion.csrracing,CSR Racing,https://lh3.googleusercontent.com/9444XLom5uCuPCIUuAtBGr8k92-_80ZU1j_7aPFEs6x9OX6x4pHAnmqY0h5encKBf7SE,Game Racing,False,Free,NaturalMotionGames Ltd,2481261,50000000.0,4.54,320.0,,#5784db
/application/shein_fashion_shopping_online/com.zzkko,SHEIN-Fashion Shopping Online,https://lh3.googleusercontent.com/99kIOo2NkDRAwBGQRfcq8-RP9x4PRKSxXlhiK519nxKF5ikbKhXdtgUrRI3UaSPTSwo,Shopping,False,Free,"ZOETOP BUSINESS CO., LIMITED",947485,50000000.0,4.62,321.0,,#5784db
/application/vlc_for_android/org.videolan.vlc,VLC for Android,https://lh3.googleusercontent.com/nPnJc260PPoupBe-DcVQ-MNr6149dphdEoEAN-C9xwgctpVXbwsuyon_jEZ3uPWWYQ,Video Players,False,Free,Videolabs,1306582,100000000.0,4.43,322.0,,#5784db
/application/merge_plane_click_idle_tycoon/com.brokenreality.planemerger.android,Merge Plane - Click & Idle Tycoon,https://lh3.googleusercontent.com/pVlqaAZ_fvpM5tBzMzTf3T_yr-ctcHt00Yhd1XEyufvl0feJgqMlOF_PG-BvoRf1IGo,Game Simulation,True,Free,Merger Games,2262690,50000000.0,4.55,323.0,,#5784db
/application/panda_pop_bubble_shooter_saga_blast_bubbles/com.sgn.pandapop.gp,Panda Pop! Bubble Shooter Saga | Blast Bubbles,https://lh3.googleusercontent.com/_LUP87lAA4khEY0lkFbZucIFvO-NPKR07JQJEkvNzZRpop71Y3l9zT6jH0nW7Om0Iqo,Game Puzzle,True,Free,"Jam City, Inc.",1077393,50000000.0,4.61,324.0,3,#5784db
/application/disney_frozen_free_fall_play_frozen_puzzle_games/com.disney.frozensaga_goo,Disney Frozen Free Fall - Play Frozen Puzzle Games,https://lh3.googleusercontent.com/8XEZWEkGodvfR6qgkaYUSZTyiavYfnrNAw8pmQ9IXZcOcKbUpFsrqmA-YBoObJ-Hy6k,Game Puzzle,True,Free,"Jam City, Inc.",1674284,50000000.0,4.55,353.0,3,#7957db
/application/cookie_jamtm_match_3_games_connect_3_or_more/air.com.sgn.cookiejam.gp,Cookie Jam™ Match 3 Games | Connect 3 or More,https://lh3.googleusercontent.com/eS-RuU-oqALjCpzL_AwGatFO06OoP4GfynIxKyGQHRIxpyoJZt410voxvk5wksH9RhR7,Game Puzzle,True,Free,"Jam City, Inc.",982255,50000000.0,4.49,457.0,3,#db579e
/application/fast_racing_3d/com.julian.fastracing,Fast Racing 3D,https://lh3.googleusercontent.com/N0IwSGQicKgUi8GOYEJZ50cnZHVSOceygmQy4Rg0dt1Br0UIEzJptY0d1J-ZEOql99I,Game Racing,True,Free,Doodle Mobile Ltd.,1829959,100000000.0,4.4,325.0,,#5784db
/application/tubi_free_movies_tv_shows/com.tubitv,Tubi - Free Movies & TV Shows,https://lh3.googleusercontent.com/xKjC4JyU02cL0DW1QetqU-U9lGgfybyBRztq43BlQW9SQQEJme2WXN9IX224lg-paw,Entertainment,True,Free,Tubi TV,838402,50000000.0,4.62,326.0,,#5784db
/application/skater_boy/com.game.SkaterBoy,Skater Boy,https://lh3.googleusercontent.com/PZOqBEtIuQXwA0bbn8ELmTkFANP7cyJSac_9ZG7SgIys-SpSJZvz-3jw6_pLXEGNvsg,Game Arcade,True,Free,Runner  Games,1193480,100000000.0,4.43,327.0,,#5784db
/application/paint_by_number_free_coloring_book_puzzle_game/paint.by.number.pixel.art.coloring.drawing.puzzle,Paint By Number - Free Coloring Book & Puzzle Game,https://lh3.googleusercontent.com/SDM2OtiKT5bc76242_N1IibmmZVAq1hieDOP7rk-EJVL8dUBxqXMTqlHajHJUysTKw,Entertainment,True,Free,Better Life - Color and Draw,723763,50000000.0,4.62,333.0,,#5784db
/application/marvel_contest_of_champions/com.kabam.marvelbattle,Marvel Contest of Champions,https://lh3.googleusercontent.com/OWtgfXkK6jYoDD14IT1pMb2woFWcZPPA5G-yAMuzQ2zCkHOgBgq6eMYMTWZWMdAjbQ,Game Action,False,Free,"Kabam Games, Inc.",2916239,100000000.0,4.34,334.0,,#5784db
/application/99_private_driver_and_taxi/com.taxis99,99 - Private Driver and Taxi,https://lh3.googleusercontent.com/a1lOvuuK7zg_ECQKk8f-6gMVwqoMg6eSVeYW7E0FauT1OP-KNEFI2MY-EZZoE8XpxvY,Maps & Navigation,False,Free,99 Tecnologia LTDA,1385257,50000000.0,4.58,335.0,,#5784db
/application/moovit_timing_navigation_for_all_transit_types/com.tranzmate,Moovit: Timing & Navigation for all Transit Types,https://lh3.googleusercontent.com/ODhoe6rHOVj4hPRJuywX_SPy_vl3ZiKAe2wWHDErdINM1G-2_8zyiJJ35VpeYA5dU8E,Maps & Navigation,False,Free,Moovit,908397,50000000.0,4.6,337.0,,#5784db
/application/tokopedia_1_everyday/com.tokopedia.tkpd,Tokopedia -  #1 Everyday,https://lh3.googleusercontent.com/-QHSYjJKIWbAFdG3H5crm3q6tw3pXE3HmC8f8TcInmT8jzJ-rxOTYAYzC2sfOX9BM38,Shopping,False,Free,Tokopedia,2424221,50000000.0,4.52,338.0,,#5784db
/application/dual_space_multiple_accounts_app_cloner/com.ludashi.dualspace,Dual Space - Multiple Accounts & App Cloner,https://lh3.googleusercontent.com/-mQnEzED46naAdQYFdSO62YmG67QopX638HXujq2JNvjMxo3i_wP7BT7Au99QGbVlg,Tools,True,Free,DUALSPACE,661332,100000000.0,4.44,339.0,,#5784db
/application/where_s_my_water_2/com.disney.wheresmywater2_goo,Where's My Water? 2,https://lh3.googleusercontent.com/xAsBzQpt4GTBx3Clu-Fwrwu5CeZuKjLBpe69s1BnuwKKs6_TEkyj0AjtD4TmULio2Ww,Game Puzzle,True,Free,Disney,2057806,100000000.0,4.37,340.0,,#5784db
/application/nova_launcher/com.teslacoilsw.launcher,Nova Launcher,https://lh3.googleusercontent.com/bG17NtlMqjaGYjLb31IH1Y-nnHKzEa6DgqOXs3Wq4tj52XcsZEFE2-o2pHV8Qp7e9-0,Personalization,False,Free,TeslaCoil Software,1221423,50000000.0,4.58,341.0,,#5784db
/application/hotstar/in.startv.hotstar,Hotstar,https://lh3.googleusercontent.com/bHag_Q5sGOjrRDGsjFSII1O4CMr_Mz5k5gNjLAKeJhjKoGqjcYk-wcLXJQfB5DXqKdw,Entertainment,True,Free,Novi Digital,7743198,100000000.0,4.11,342.0,,#5784db
/application/video_mp3_converter/com.fundevs.app.mediaconverter,Video MP3 Converter,https://lh3.googleusercontent.com/Zyc5gYcpXjj-xRvOvY_j3kSfHiVvD7Eg-NNCzdCRNuDddnioonHuB85F3R2Q0jOtotjy,Music & Audio,True,Free,FunDevs LLC,563342,100000000.0,4.44,344.0,,#5784db
/application/crowd_city/io.voodoo.crowdcity,Crowd City,https://lh3.googleusercontent.com/JGrlSVV685lM70vE8sYkqwbQqR-DXqu1JAzUTqX436KdL_c3e8HpXWSZf-l_MOAXI4Q,Game Arcade,True,Free,VOODOO,1155373,100000000.0,4.41,347.0,,#5784db
/application/radio_fm/com.radio.fmradio,Radio FM,https://lh3.googleusercontent.com/kBXRW_lN133DN1x0L7vLFhqHPwBPB2vJMnOPNbs7ygldRNadPI9D89xgaDqz-arbhnW2,Music & Audio,True,Free,RadioFM,592594,50000000.0,4.61,348.0,,#5784db
/application/speedtest_by_ookla/org.zwanoo.android.speedtest,Speedtest by Ookla,https://lh3.googleusercontent.com/xKUdbWyGGv4lbYH5Fzrz-USBEKk84Aw43IPmnl9VVq4jewz4y8JrwOivPsAYCtTbDbdt,Tools,True,Free,Ookla,1140764,100000000.0,4.41,349.0,,#5784db
/application/fastvid_video_downloader_for_facebook/fb.video.downloader,FastVid: Video Downloader for Facebook,https://lh3.googleusercontent.com/A9SGqNGT79mfhxUPA1NSCxLfiZQvmHosup6Nbd-YufSGvtBLpnuviGaCOTiWoyfCE35p,Tools,True,Free,Fast HD Video Downloaders,1500536,50000000.0,4.56,351.0,,#7957db
/application/wesing_sing_karaoke_free_videoke_recorder/com.tencent.wesing,WeSing - Sing Karaoke & Free Videoke Recorder,https://lh3.googleusercontent.com/6wNaygVcRBdHZBg72v6lhEG6C7IWc8OAibogDMjHky0GoPMv1mr_hkSPgTClzKos62w,Music & Audio,True,Free,Tencent Music Entertainment Hong Kong Limited,553088,50000000.0,4.61,352.0,,#7957db
/application/brain_out_can_you_pass_it_/com.mind.quiz.brain.out,Brain Out – Can you pass it?,https://lh3.googleusercontent.com/895bTHh420sg05DCYfeJA2eIZ6K1S-0C8l1CUQUL_N5UGYz3ZDnEpByq0Mgt40enb8oX,Game Puzzle,True,Free,Focus apps,2227687,50000000.0,4.52,354.0,,#7957db
/application/file_commander_file_manager_free_cloud/com.mobisystems.fileman,File Commander - File Manager & Free Cloud,https://lh3.googleusercontent.com/DVPfA_3bFCcauGRsnn8u532Dc4h1iJzg2w9A5QPBnpMablpe1IslzYjWzb1SuAWANKuT,Business,True,Free,MobiSystems,862679,100000000.0,4.42,355.0,,#7957db
/application/unblock_me_free/com.kiragames.unblockmefree,Unblock Me FREE,https://lh3.googleusercontent.com/-i3xFprD0_wFjbNdaMzIUVU_Kpb2Pkl_a8yBMvTPexLb86nL_zUfZmCe8U4U2tOwPj4,Game Puzzle,True,Free,"Kiragames Co., Ltd.",696243,50000000.0,4.6,356.0,,#7957db
/application/music_player/media.audioplayer.musicplayer,Music Player,https://lh3.googleusercontent.com/oxBLk0cY8LO5wlEjzzMGIaLzz91MuwOxa3Usu9WsLXjWH_6QhPzkSIDDOlMCD051eQ,Music & Audio,True,Free,Leopard V7,1251173,50000000.0,4.57,357.0,,#7957db
/application/pool_billiards_pro/com.forthblue.pool,Pool Billiards Pro,https://lh3.googleusercontent.com/Q0po_BQLRBvmgpr9PuJTXMV4c-dL4fldUuHpw-oruXQCqnW_M3MFmH0J42i2yGpUcSE,Game Sports,True,Free,TerranDroid,1445808,100000000.0,4.39,358.0,2,#7957db
/application/archery_master_3d/com.junerking.archery,Archery Master 3D,https://lh3.googleusercontent.com/z5bQsrP0vYpb2aMb5oIHGPNreMpcVTZ8tyN1C-oo4_S9GXoXKH0CE4bQh1iKNwtsds04,Game Sports,True,Free,TerranDroid,919069,100000000.0,4.31,480.0,2,#db579e
/application/zaycev_music_and_songs_in_mp3/free.zaycev.net,Zaycev - music and songs in mp3,https://lh3.googleusercontent.com/n4fEqwuOjXOv_qPIDwE2jcOy27Zr-eMt82Ik_wnmzoA87sw-qWucjeqZKQGllxGOZEEo,Music & Audio,True,Free,Зайцев.Нет,845179,50000000.0,4.59,359.0,,#7957db
/application/brightest_flashlight_free_/goldenshorestechnologies.brightestflashlight.free,Brightest Flashlight Free ®,https://lh3.googleusercontent.com/oxdTH6PDCgkz-6TkodfJc6fK3-xFsz_voyqslO2blEbAP0pow8R32KlS4sTPWS4j3A,Tools,True,Free,"GoldenShores Technologies, LLC",1339220,50000000.0,4.56,362.0,,#7957db
/application/nox_cleaner_booster_optimizer_clean_master/com.noxgroup.app.cleaner,"Nox Cleaner - Booster, Optimizer, Clean Master",https://lh3.googleusercontent.com/qzVz2j3udqZNGqSG0ATAghADx4faumKHVvmQUpb2UnD7esQAdhdIkRxLP603rdZS6w,Tools,True,Free,Nox Ltd.,1139960,50000000.0,4.57,363.0,,#7957db
/application/rar/com.rarlab.rar,RAR,https://lh3.googleusercontent.com/bTV0yJmaQGeMCeT3iV1u4j5Zmzhfz4he_KjnxC2kRu5xd6D7-N3lP1z5ADNEh_sSeEN2,Tools,True,Free,RARLAB (published by win.rar GmbH),736359,100000000.0,4.42,364.0,,#7957db
/application/music_player_audio_player/media.music.musicplayer,Music Player - Audio Player,https://lh3.googleusercontent.com/KX2NePpo3sXmLEJxzAHihURbNH6i3kSEvgWs3b6rZeLGqlv-AefbTitt8rEYOtjJHIs,Music & Audio,True,Free,Mobile_V5,1129544,50000000.0,4.57,365.0,,#7957db
/application/weather_clock_widget_for_android/com.devexpert.weather,Weather & Clock Widget for Android,https://lh3.googleusercontent.com/jgRxxSNZWjiG9pGQNIoE0F-9Xgn7BzvgeyCXb-55TnR7sixhfOsLStXcZLlMwPheaic,Weather,True,Free,Devexpert.NET,2464825,50000000.0,4.5,366.0,,#7957db
/application/sharechat_make_friends_whatsapp_status_videos/in.mohalla.sharechat,"ShareChat - Make Friends, WhatsApp Status & Videos",https://lh3.googleusercontent.com/hyZw-7vbTF2RKu9UTZa5SaPPH_m1NRfUDMj72ONs3QbbOz-WZvrEWcw_aGzgACXz0w,Social,True,Free,ShareChat,1328766,100000000.0,4.39,367.0,,#7957db
/application/musixmatch_lyrics_for_your_music/com.musixmatch.android.lyrify,Musixmatch - Lyrics for your music,https://lh3.googleusercontent.com/Hrp_zUTdmMnMWTdXi4GKUNwbix4ooYNSZrFl2VRwyyX_Gu49zLLO1X9q16zY8FZHog,Music & Audio,True,Free,Musixmatch,2001073,50000000.0,4.52,369.0,,#7957db
/application/moto_display/com.motorola.motodisplay,Moto Display,https://lh3.googleusercontent.com/7VUEzqGg6W0l7N5X8MROD606kUNi1zo3IJg4Z4s0cZoTdfVNWkmoZbWVkdJoCeMvhMM,Tools,False,Free,Motorola Mobility LLC.,47930,100000000.0,4.45,370.0,,#7957db
/application/wattpad_books_stories/wp.wattpad,Wattpad – Books & Stories,https://lh3.googleusercontent.com/hXzUJqlB3e2-o--OEdziNHQxSql98xxQXeFI2uS-kZx2RVSBHtf3X-IS7x-39ovx,Books & Reference,True,Free,Wattpad.com,3546009,100000000.0,4.28,371.0,,#7957db
/application/pirate_treasures_gems_puzzle/com.orangeapps.piratetreasure,Pirate Treasures - Gems Puzzle,https://lh3.googleusercontent.com/ktC2YX6oqD_LTW06mcKqw4Qnv0WWKNmYE4buOd6iY9UBM2_tckV0kQ9_DsTXaop2Fqg,Game Puzzle,True,Free,TAPCLAP,824925,50000000.0,4.58,372.0,,#7957db
/application/cricbuzz_live_cricket_scores_news/com.cricbuzz.android,Cricbuzz - Live Cricket Scores & News,https://lh3.googleusercontent.com/3z09fC48t4igPsjnohFu1Zbm1POROtwBRR4pAC4ZpDR5ZCyf0xIx3e3oHAZjdhivgQ,Sports,True,Free,Cricbuzz.com,1212776,100000000.0,4.39,373.0,,#7957db
/application/dead_target_zombie_shooting/com.vng.g6.a.zombie,DEAD TARGET: Zombie Shooting,https://lh3.googleusercontent.com/NqDH18wBNfrNcWNRwIZepErAX4LSX3imj7PjOk0en8BJX2h3H9z-F7BI11PiwdsHZ38,Game Action,True,Free,VNG GAME STUDIOS,1744453,50000000.0,4.53,374.0,,#7957db
/application/facemoji_emoji_keyboard_diy_emoji_keyboard_theme/com.simejikeyboard,"Facemoji Emoji Keyboard:DIY,Emoji,Keyboard Theme",https://lh3.googleusercontent.com/x-iF_zMukapZaCOlTGTY-E1Tw_lotGsGokC5CmwN9v2adjykm6DRHRSZHOQ63p4nLdI,Personalization,True,Free,Facemoji Emoji Keyboard & Keyboard Theme,553407,50000000.0,4.59,375.0,,#7957db
/application/1weather_forecasts_widgets_snow_alerts_radar/com.handmark.expressweather,"1Weather: Forecasts, Widgets, Snow Alerts & Radar",https://lh3.googleusercontent.com/edm37RVo8Qua_hYafOGlJR1d52ZGwPKKfoK5MDI2SWIz_t1GcH5sIvqc1VKb_5ilbQ,Weather,True,Free,OneLouder Apps,716409,50000000.0,4.58,376.0,,#7957db
/application/calorie_counter_myfitnesspal/com.myfitnesspal.android,Calorie Counter - MyFitnessPal,https://lh3.googleusercontent.com/WkGXEesGEu4ayZctjADlDKdscS3Ve1hmoVzhHQYh9NuK9QpDA3Rx6ae3jg7VH2dFZqk,Health & Fitness,True,Free,"MyFitnessPal, Inc.",2236113,50000000.0,4.5,377.0,,#7957db
/application/transparent_clock_weather_forecast_radar/com.droid27.transparentclockweather,Transparent clock & weather - forecast & radar,https://lh3.googleusercontent.com/m8EynyZOrO7fBaBkuB6UCgdp2OtwdrOAHN3YtPKbaF4Nt8Gtaiqc9hQfzgfnkPBC20c,Weather,True,Free,MACHAPP Software Ltd,889260,50000000.0,4.57,378.0,,#7957db
